,comment,label,Unnamed: 0
115,"công dụng:che khuyet diem độ bền màu:không ổn lắm rất dễ trôi và không che hết được nhé, quầng mắt mình hơi thâm mà che khuyết điểm như không che. 5/10 vì vẻ ngoài đẹp còn chất lượng thì không. chúc shop vẫn đắt hàng nhé!!! ⚒",positive,
116,"giao bể, tức nha, này là bể từ bên trong mà vẫn cố tình đóng gói, bố m bực nha ... làm ăn mà bể đồ rất khó chịu. nhắc lại nhìn là thấy kh phải do giao hàng mà là do shop thấy bể mà vẫn đóng gói ... nên đừng hòng mà đổ là do vận chuyển, làm ăn sao cho coi đc",negative,
117,"đóng gói cẩn thận, chắc chắn. hàng mới tinh, mùi dễ chịu. nhưng mà không có che tốt nha mọi người ơi =))) chất khó tệp vào da, khó tán, độ che phủ 50% thôi =}}}",positive,
118,giá thì ổn che quần thâm mắt khá ổn còn lại mình không thấy gì nổi bật hình ảnh chỉ mang tính chất nhận xu không gây kích ứng da,positive,
119,thấy review nhiêud nên mình mua dùng xem sao. shop đóng gói cẩn thận. kem mùi thơm dễ chịu. chất lượng độ che phủ thì oh no. k thần thánh như review đâu ạ. chắc cũng do tiền nào của nấy thôi 🥲,negative,
120,công dụng:che khuyết điểm độ bền màu:bền che khuyết điểm cũng không thần thánh như quảng cáo. tuy nhiên với giá tiền như vậy thì cũng hợp lý. sử dụng để tập luyện trang điểm cũng khá ổn. không hài lòng vì ko có tặng kèm như mô tả,negative,
121,công dụng:che khuyết điểm độ bền màu:bình thường che khuyết điểm ở mức bình thường. những nốt thâm nặng quá thì k che dc hẳn.,neutral,
122,"mình mới tập makeup nên mua dùng thử, mùi thơm nhẹ, mình chỉ k ưng shop vì lúc đó đặt nhưng quên áp mã mình huỷ để đặt đơn mới nhưng shop k đồng ý và vẫn gói hàng vì hàng dc vận chuyển nên mình k huỷ dc và do shop quốc tế nên thôi mình nhận, rất giận shop vì chưa gặp shop nào như vậy",negative,
123,"sp chỉ bằng 1 bàn tay nhưng không tệ , kem nền đánh thơm , còn che khuyết điểm mng nhớ mua thêm cọ vì k có cọ sẵn !!",negative,
124,công dụng:che khuyết điểm độ bền màu:4_5 tiếng giá rẻ giao hang quốc tế vậy cx nhanh mong shop gói hàng cẩn thận thui chứ hagf quốc tế đi xa mà cho túi bóng,negative,
125,"kinh nghiệm sử dụng:de thoa hiệu ứng làm đẹp:che duoc khuyet diem tot( mụn,nám,…) lợi ích:lau troi,ben mau chỉ cho shop 3* vì mình nhập nhầm đc giao hàng.huỷ để mua lại đúng đc.nhưng shop vân cố tình gửi thêm.nt shop k tl",negative,
126,"giao hàng nhanh nhưng bị nhầm đơn, mình đặt lotion nhưng shop gửi nhầm sữa rửa mặt, liên hệ với bên shop và bên shopee đều ko được hoàn vì mình đã ấn nhận đơn hàng, mặc dù do mình sơ xuất ko đồng kiểm nhưng vì tin tưởng shop và shopee sẽ kiểm tra đơn hàng cẩn thận trước khi giao nên mình nghĩ ko sao dù sao mình cũng là người bị mất tiền, mua lotion hơn 180k chỉ nhận lại được kem rửa mặt khoảng 70k 1 trải nghiệm mua hàng vô cùng tệ",negative,
127,đóng gói sản phẩm sơ sài. tem đã bị bóc k dính nữa. sản phẩm mẫu cũ k phải mẫu mới colagen plus như ảnh bán sản phẩm. nhắn tin shop k phản hồi. đặt qua shoppemall cứ nghĩ la sản phẩm phai chuẩn cơ. thất vọng. vote sao cho bên khâu vận chuyển nhanh thôi,negative,
128,"sản phẩm nhận được tem có dấu hiệu đã bóc, hũ kem cũng nhiều vết xước",neutral,
129,"thật sự rất thất vọng hộp ngoài méo mó, bên trong thì dơ, bụi! :(",negative,
130,1. nhận hàng hộp đã bị khui ko chắc chắn khâu đóng gói sơ sài ko có chống sóc có mỗi hộp ko 2. nhận hàng hoang mang kb là fake hay real mà thấy toàn tiếng việt và ko có túi bóng lót ngoài trơ trụi như hình. 3. công dụng : chưa dùng nên ko biết 4 đánh giá 1 sao thì đóng hàng quá sơ sài.,negative,
131,"mua hada labo nhiều lần mà lần nào cũng quạu phần quà tặng, để hình quà cho vui chứ vào giỏ hàng có bao giờ có đâu.",negative,
132,"tất cả đều ổn trừ dịch vụ giao hàng. khách hẹn chiều lấy, đã oke, nhưng khi lấy thì than ngồi chờ cả ngày, cúp máy ngang, nói chuyện không tôn trọng kh.",negative,
133,"thật sự rất buồn. sử dụng đc 3 ngày rồi thấy đã mặt xấu hơn lúc chưa sử dụng. lỗ chân lông to hơn, mụn cám xuất hiện nhiều hơn. dạ trở nên sần sùi đen xạm. sử dụng nguyên combo mà lại ko ra gì cả. thật sự rất buồn.",negative,
134,"k được tặng kèm quà tặng khi đáp ứng yêu cầu mua hàng, bắt khách hàng phải đánh giá lại!! xin lỗi các bạn rất xứng đáng nhận 1sao",negative,
135,chưa dùng nên ko biết nhưng sp hình như đã bị mỡ ra rồi,negative,
136,"sẽ kbh mua lại, mẹ mk dùng nhiều loại r mà k bị lms h chuyển sang loại này bị kích ứng nặng ngứa rát, dùng dc 2 ngày thì bị thế h cả tuần r mặt vẫn bị sần do bị tổn thương da😢",negative,
137,"ko thể tin hàng chính hãng mà chữ lại mờ hết thế kia, nắp thì xước hết, nếu là hàng thật bao bì không bao giờ có chuyện lỗi thế này, nhắn hỏi shop thì ko trả lời, thế mà vẫn bán được số lượng lớn vậy thì ko thể hiểu.",negative,
138,"đóng hàng lỏng lẻo, hàng giao tới cảm giác đã bị rạch rồi.",negative,
139,mùi hương:kh biết dành cho da:kh biết công dụng:kh biết mình bị mất sản phẩm do shiper kh giao tới mà nhắn shop cũng kh xử lý mặc dù đã có bảo hiểm tiêu dùng,negative,
140,"shopee mall mà gửi hàng cực kì tệ hại hộp dính bụi bặm quá bẩn, đặt 3 thứ, cái nào cũng vậy, giờ ngay cả mall cũng bị phốt hàng giả nên từ nay cạch ko bh mua shopee nữa.",negative,
141,"kem dưỡng xài ok, mình xài một thời gian thấy da mềm ẩm, đỡ bị nếp nhăn vùng mắt nên đã mua tiếp. mà lần này không biết có phải nhà sản xuất đổi bao bì không mà chữ nhật nó không phải màu xanh như trước.",positive,
142,"công dụng:chưa biết dành cho da:khô shop giao hàng nhanh, đóng gói cẩn thận. lần đầu mua sản phẩm nên chưa biết chất lượng ntn",negative,
143,công dụng:dưỡng ẩm mùi hương:thơm dành cho da:thường hàng mall nhưng đóng gói không kỹ méo hết cả hộp jdjdbjdbjshhshskndhxb,negative,
144,"một loại kem vừa dưỡng trắng, lại trống nắng, kèm make up body, đặc biệt chất kem siêu thích không loag lổ ko bết rít, ko lộ vân kem, trắng thật ko trắng ảo, ko bào mòn bật tông sau 7-10 ngày sử dụng ib cho e",positive,
145,"giao hàng nhanh, cho vận chuyển 5*. nhưng còn về sản phẩm: hộp kem dưỡng và chai serum có dấu hiệu bị khui ra trước, hộp kem mới mà lại có vết trầy như hình, mình thấy mọi người đánh giá tốt, bán nhiều sp và là shopmall nên tin tưởng, ko quay video khi bóc hàng, nhưng thật sự thất vọng. giờ mình mua tới 3 sản phẩm mà ko biết nó có phải chính hãng hay ko để yên tâm sử dụng? ( đã sửa đánh giá tốt hơn do nhận được phản hồi hợp lí của cửa hàng, mong shop cải thiện vấn đề đóng gói về sau)",negative,
146,"dành cho da:bị lão hóa mùi hương:thơm nhẹ công dụng:chống lão hóa mới dùng chưa thấy cải thiện nhiều hy vọng da sẽ tốt lên hơn, sản phẩm tốt dễ tán thấm nhanh và hơi rít",positive,
147,"mùi hương:dễ chịu dành cho da:da mình dầu thấy dùng oki ạ công dụng:tốt giao hàng nhanh, đóng gói kỹ, giá lại rẻ, hàng chất lượng. hình ảnh chỉ mang tính chất nhận xu ạ.",positive,
148,"mùi hương:cung tam công dụng:bôi da dành cho da:mình da khô nói chung mới dùng cũng chưa rõ , một thời gian mới biết được",positive,
149,"sản phẩm m đã dùng hết 1 lọ đây là thứ 2.cá nhân mình thấy thì tác dụng về lão hoá thì chưa thấy còn tác dụng làm cho da mềm mướt thì rất tốt,sản phẩm khi bôi sẽ làm cho mặt bóng như đổ dầu nên chỉ thích hợp bôi thời tiết hanh lạnh chứ nóng nóng tý bôi nhìn ghê lắm",negative,
150,hàng được đóng gói cẩn thận. chất kem nhẹ. nhanh thấm. nắp hộp có nhiều vết xước nên cảm giác hơi cũ. cơ mà hsd đến 2023 nên ok.,positive,
151,video mang tính chất nhận xu do mình quên k quay lại. chất kem khá ổn nhưng có điều hãng đóng hàng sơ sài quá. còn kem thì cần time trải nghiệm thêm,neutral,
152,"giá cả hạt dẻ, thấm tốt. mình dùng cũng 3-4 hộp rồi. nói chung chất lượng đủ xài mà giá phải chăng",positive,
153,"giao hàng nhanh, chưa dùng của shop nên chx biết thế nào, nhưng khi nhận được hàng thì móp méo, không chắc chắn",neutral,
154,"công dụng:dưỡng ẩm chống lão hoá mùi hương:ổn dành cho da:mọi loại da giao hàng siêu lâu và hộp trông bị cũ. nhìn góc hộp bị móp nhẹ, đi tặng quà hơi ngại",neutral,
155,"giao nhanh, gói hàng bình thường ko chắc lắm, loại này thấy dưỡng bản đêm ok",positive,
156,"công dụng:dưỡng ẩm tốt an tâm sử dụng sản phẩm của shop, giá thành hợp lý, giao hàng nhanh chóng. chưa sử dụng chưa biết công dụng có tốt không, sẽ phản hồi lại",positive,
157,"dành cho da:mọi loại da mùi hương:dịu nhẹ công dụng:dưỡng ẩm, chống lão hoá shop giao hàng nhanh, kem thẩm thấu nhanh, da mình da dầu mà sáng dậy vùng trán ko bị nhờn như những kem khác, mua sale nên giá rẻ",positive,
158,"mua sử dụng lần 2, sản phẩm dưỡng ẩm giá ổn, da mình da hỗn thiên khô, khá nhạy cảm dùng sản phẩm này không bị kích ứng, chất kem của thì hơi dày nên mùa nóng thoa ít đỡ bí da cơ mà dùng kiên trì 1 thời gian thì mấy nếp nhăn da li ti mờ hẵn da căng bóng hơn. nói chung là ổn ở tầm giá này.",positive,
159,"hiệu quả dưỡng ẩm:khá tốt khả năng thẩm thấu:nhanh công dụng:dưỡng ẩm thời gian giao hàng khá nhanh và đóng gói rất cẩn thận. dạng cream, nhưng khá dễ thấm, texture màu vàng nhạt nhạt. mình chưa dùng nhưng tin tưởng vào chất lượng",positive,
160,"công dụng:chống lão hóa da hiệu quả dưỡng ẩm:tốt khả năng thẩm thấu:nhanh shop giao hàng nhanh, đóng gói cẩn thận sản phẩm dùng tốt",positive,
161,"dành cho da:dầu công dụng:chống lão hoá mùi hương:ko mùi dùng ổn, chất kem đặc, bôi thấm nhanh, ko bết, ngủ dậy ko đổ dầu.",positive,
162,"làm đẹp:33, da trang lợi ích:minh thay xài rất ok luôn, da minh cai thiên hẳn bao bì:đẹp, dễ sử dụng minh thấy hãng nay khá ổn, gia thanh vừa phải ma hiệu quả nha mn oi, nên mua ạ. so voi nhiu hãng khác thi hãng nay minh ưng nhất",positive,
163,"kem hada labo dưỡng ẩm tốt, chống lão hóa hiệu quả. mình xài không biết bao nhiêu hũ rồi, cứ hết lại mua tiếp khỏi cần suy nghĩ:)",positive,
164,"bao bì:đẹp hương thơm:thơm vừa lợi ích:chống lão hóa đóng gói sản phẩm chắc chắn , giao hàng nhanh , kem thấm nhanh ko bết dính, shipper thân thiện, nhiệt tình, nên mua nhé mọi người",positive,
165,"dành cho da:moi loai da mùi hương:không mui công dụng:dưỡng ẩm, ngăn ngừa lão hóa minh dung hơn năm roi thấy hiểu qua lâm, dưỡng ẩm tốt ne, ngủ dậy k bị đổ dầu, da mịn mướt. mn nên mua dung nheeeeee",positive,
166,"công dụng:dưỡng ẩm, chống lão hoá mùi hương:dễ chịu dành cho da:mọi loại da chất kem mỏng nhẹ, bôi lên da rất mềm mịn, rất thích sản phẩm này.",positive,
167,"công dụng:ok mùi hương:ok dành cho da:ok tốt. nhận đơn và giao hàng nhanh như gió. sp chất lượng đã mua nhiều lần. tin dùng. nhẹ nhàng, cấp ẩm tốt.",positive,
168,"dành cho da:lão hoá mùi hương:thơm nhẹ công dụng:chống lão hoá mua lần 2, 1 hộp dùng cỡ 3 tháng thì phải, mẹ mình dùng da có căng bóng hơn",positive,
169,sản phẩm đóng gói kỹ càng. chất kem có vẻ đặc. chưa dùng nên chưa biết có hiệu quả không. mình mua sale dc giá 189k.,positive,
170,"mua cho mẹ bôi , sướng lắm mọi người ạ , thẩm thấu nhanh vào da , làm mướt mượt da lắm 😆 da căng bóng . nói chung là rất ưng ạ 😍😍 . dịch bệnh shop giữ gìn sức khỏe nha , chốt đơn liên tục trong mùa dịch ạ 😀",positive,
171,"lens màu rất xinh đeo rất ok không cộm không khô mắt, nhưng cho 1 sao vì thái độ nhắn tin của shop siêu chán =)) kiểu dùng bot để nhắn tin cho khách í. mng nhớ note độ cận nha, mình quên note xong ib shop từ lúc đặt để note cận lệch, shop không phản hồi gì =)) làm mình phải đặt 2 đôi y hệt nhau vì cận lệch. nhắn cách giải quyết thì hỏi 1 đằng rep 1 nẻo. nói chung là chán vô cùng",negative,
172,huhu đeo cộm lắm luôn ý. thấy review bảo hot bên trung nên mình mua thử mà chán quá. sau không mua hãng này nữa. lens vừa dày vừa cộm. so với hãng mình đang dùng thì lens kilala dày và cộm hơn rất nhiều. mắt 10/10 mà đeo vào nhìn mờ luôn :)) vẫn là nên dùng hãng lâu năm uy tín khác cho yên tâm :)),negative,
173,công dụng:len mùi hương:chưa biết khách phản hồi trang page thì ko rep. trên live mua 2 tặng 2 nước ngâm thì chỉ nhận đc 1 .,negative,
174,mùi hương:ko công dụng:hại mắt trời ơi tr đeo vào cộm vô cùng với lại siêu khô luôn mng ạ :(((,negative,
175,bị mẻ một góc thì đeo vào có mù ko,neutral,
176,thấy nhiều bạn được tặng thêm túi còn t thì không. shop gói hàng cũng sơ xài nữa. bỏ 200 mấy ra mua thấy ko đáng tiền,negative,
177,công dụng:kinh ap trong mùi hương:bình thường không hiểu sao shop làm ăn kiểu gì đặt tên sản phẩm thì không đặt rõ khách hàng k biết là lens 6 tháng hay 1 tháng hay 1 ngày làm ăn rất chán.xem ở phần mô tả cũng k có. đến khi lên live hỏi nhân viên cũng k biết cũng k có câu trả lời thoả đáng rồi sau đó mới đề lại tên sản phẩm nhắn tin thì shop k trả lời giao hàng cũng lâu đc cái lens dùng êm thôi chứ shop làm ăn chán quá,negative,
