,comment,label
214,chất liệu:không biết nhưng mỏng dính đúng với mô tả:như mô tả màu sắc:trắng jjs mới xỏ vào chân đã rách,negative
215,màu sắc:trắng hàng như cc tất mỏng như tờ giấy như cc chứ đeo đã rách hàng như cc,negative
216,chất liệu:verygood màu sắc:trắng hàng quá đỉnh luôn shop và shiper thân thiện nên mua nha🤩🤩🤩🤩,positive
217,"mình nhận thanh toán rồi mở kiểm tra là vớ mỏng dễ rách bung chỉ loại co giãn tốt, mang vào đã thấy bị rách ở mắt cá chân rồi. shop ghi quảng cáo hay lắm cam kết không bung chỉ, xù lông, nhão... tất vớ dệt kim chất liệu cotton, dày dặn, mềm, không dão, không xù lông, đi lên cực chất. nói chung là chỉ tạm dùng chấp nhận được thôi (đánh giá 2 sao cho sản phẩm và 2 sao cho dịch vụ người bán quảng cáo sai) với mình làm cái gì thì phải ra đúng cái đó đúng là đúng mà không là không.",positive
218,đúng với mô tả:ok chất liệu:vải màu sắc:trắng hàng ok đáng mua,positive
219,đúng với mô tả:đúng chất liệu:vải màu sắc:trắng size giày 43 nhưng mang vào không qua nổi gót,positive
220,màu sắc:đúng chất liệu:đẹp hàng tốt chất lượng nhưng mà thái độ của shipper không tốt doạ nạt đòi huỷ đơn,neutral
221,màu sắc:đúng chất liệu:chất liệu mỏng dễ rách đúng với mô tả:tất rất nhỏ độ co giãn thấp tôi rất buồn khi sản phẩm rất này không được như kì vọng,negative
222,1 đôi bị thừa 1 cục vải rối nhưng mà 1 đôi thì tốt nói chung là nhân viên đóng hàng k cẩn thận,positive
223,màu sắc:trắng đúng với mô tả:btg chất liệu:bthg chất k đẹp lắm shop giao thiếu hàng đặt 10 đôi mà có 7,positive
224,"nhìn ok nhưng hơi bí, ko co giãn nên lằn đỏ chân. người lớn, chân to thì ko nên mua.",neutral
225,đúng với mô tả:shop gửi sai hàng đặt cổ trung mà ra cổ cao chất liệu:oke màu sắc:đúng,positive
226,"chất quá mỏng, đi vào chân nhìn rõ bên trong chân, giặt phát xù luôn, ko nên mua",negative
227,"mua 20 đôi mà thấy tất hơi mỏng, dễ rách, có vài đôi bẩn",negative
228,chất liệu:ok đúng với mô tả:hơi ngắn ko đúng cho lắm màu sắc:ok,positive
229,đúng với mô tả:k dung màu sắc:đúng logo bị lỗi quá nhiều,negative
230,"shop không hề giao hàng đến, tôi không hề nhận được hàng",negative
231,màu sắc:nhạt đúng với mô tả:mỏng chất liệu:vãi hàng dỏm mỏng,negative
232,"màu sắc:trắng đúng với mô tả:đúng chất liệu:không biết giao hàng nhanh,tất vừa phải không dày cũng không mỏng,hy vọng sẽ tốt,nếu tốt sẽ ủng hộ thêm",positive
233,đúng với mô tả:đúng màu sắc:trắng chất liệu:kb hơi mỏng dài quá có lần sau thì vẫn ủng hộ shop ship hơi đểu lấy hẳn 1k của khách nhưng mà đc cái giao hàng nhanh,neutral
234,"chất liệu:vải đúng với mô tả:hơi xấu chút màu sắc:trắng tất nhìn chung cũng tạm nhưng mà chữ đen thì hơi xấu,ship nhanh lắm ạ",negative
235,"đúng với mô tả:đúng chất liệu:vải màu sắc:trắng, đen cũng ok độ dầy cũng được không quá dầy nhưng cx đc",positive
236,màu sắc:đúng đúng với mô tả:đúng chất liệu:khá tốt sản phẩm nhìn bên ngoài rất đẹp nhưng mà cái màu trắng hơi bị bẩn cái màu đen thì được khá là ok nhưng cái màu trắng như kiểu có người đeo hoặc làm bẩn rồi,positive
237,màu sắc:trắng chất liệu:vải mỏng không được giày dặn đúng với mô tả:cần cải thiện thêm,positive
238,"tất dày dặn,có đôi bị ngược logo đôi tất đen hơi chật ko bằng nhau chiếc dài chiếc ngắn shop giao nhanh",neutral
239,"mình mua 5 trắng, 5 đen mà lại giao cho mình 10 đôi đen, không ưng ý với việc không đọc kỹ đơn. nhưng chất liệu tất ok",neutral
240,màu sắc:trangws chất liệu:vải đúng với mô tả:đúng với mô tả sản phẩm tốt chất lượng cao giao hàng nhanh chóng,positive
241,màu sắc:trắng chất liệu:vải trắng đúng với mô tả:gần sản phẩm màu trắng mà lúc giao về hơi dơ nhẹ,negative
242,"màu sắc:white chất liệu:cotton đúng với mô tả:đúng tất tạm được, tương đương chất lượng những đôi 5k. tiền nào của nấy. ae cân nhắc khi mua",positive
243,"hàng mới dùng 1-2 lần đã lươi, xù lông, rẻ tương ứng với chất lượng trung bình. đc cái ship nhanh",positive
244,"chất liệu:bthg màu sắc:đen đúng với mô tả:80% cũng được chất liệu dầy k mỏng ,ấm áp cho mọi người.shipper thân thiện",positive
245,màu sắc:trắng đúng với mô tả:ko đúng loại đã đăt thử lần trước là đôi t2 - ko có made in china chất liệu:ko thích bằng lần trước đặt thử,positive
246,chất liệu:vai màu sắc:trắng vải hơi mỏng so với tưởng tượng của mình nhưng cũng ok và có thể chấp nhận được với giá thành này,positive
247,màu sắc:trắng đúng với mô tả:đúng với mô tả chất liệu:đẹp lắm nha mọi người mn nên mua mình mua 2 đôi có 11k shippe đz thân thiện,positive
248,chất liệu:dệt kim màu sắc:trắng đúng với mô tả:đúng mình săn sale nên thấy với giá tiền như vậy là ok. (tuy k đc như sp ngoài ),positive
249,đúng với mô tả:ok màu sắc:đưng chất liệu:ok giao hành nhanh. nhìn chất vải thì ok. dùng ko biết có bị sờn vải không. hi vọng là tốt. sẽ ủng hộ lần sau,positive
250,chất liệu:cotton đúng với mô tả:đúng màu sắc:đen đã nhận được hàng.sản phẩm đúng như mô tả và màu sắc.chất vải được.shop giao hàng nhanh,positive
251,màu sắc:trắng có tích chất liệu:vải trắng đúng với mô tả:hơi to rất đẹp nhìn cx được nhưng nhìn tất hơi to,neutral
252,"đúng với mô tả:đúng màu sắc:đen + trắng chất liệu:vải mỏng 5 đôi 18k thì tất trắng mỏng gần bằng tất lưới cổ trung thì đen cao hơn trắng, tất đen thì dày hơn tí . 18k thì thôi vậy. mn nên cân nhắc trước khi mua thôi",neutral
253,màu sắc:đúng chất liệu:tốt đúng với mô tả:đc ok lần sau ủng hộ tiếp tục được cập nhật bạn có thể làm ny em về,positive
254,"được màu: trắng chất liệu: hơi mỏng, đi chơi thì được",positive
255,"đúng với mô tả:dung màu sắc:trắng, đen chất liệu:... tất chưa đeo mềm mịn, nhưng đeo 1 ngày chưa có giặt đã xù rồi.",negative
256,giao hàng nhanh. chất lượng vừa phải. chất liệu có vẻ nhiều nilon.,positive
257,chất liệu tốt giao hàng nhanh shipper thân thiện màu trắng cổ cao,positive
258,"nhận kiểm tra vớ (tất) đúng mẫu mã sản phẩm đã đặt, nhưng tất hơi mỏng xíu mang đi thường xuyên cọ xát nên mau dễ rách. tạm chấp nhận hài lòng nhé. cảm ơn shop - shopee và shipper nhiều.!",positive
259,"chất liệu:vải đúng với mô tả:đúng mới tả màu sắc:trắng đen cho sop 4 sao vì có 1 chiếc tất bị thủng. nói chung tất đẹp, chất dày dặn co giãn tốt. cổ cao phù hợp với nhu cầu của mình",positive
260,"vừa nhận hàng, mình mua là 47k cho 5 đôi. cũng tạm ổn. giao hàng hơi lâu đó vướng nghỉ lễ",neutral
261,"đúng với mô tả:không biết màu sắc:đen, trắng chất liệu:không biết tất đẹp nhưng còn hơi mỏng vì rẻ nên chấp nhận được",positive
262,"màu sắc:đen đúng với mô tả:đúng tất đen cổ cao, vải sờ khá êm, co dãn tốt. còn có xù lông thì mình chưa biết do chưa sài.",neutral
263,chất liệu:đẹp đúng với mô tả:đúng với hình ảnh và mô tả màu sắc:trắng hàng đẹp chất lượng nha mn.ship thân thiện nữa chắc cho tầm 10 sao,positive
264,màu sắc:trắng và đen tất oki hơn mong đợi nha. vì ở mk mua tận hơn 10k mà đây k nghĩ bán rẻ vậy mà chất lượng n khác xa mong đợi á🥰🥰,neutral
265,màu sắc:trắng đúng với mô tả:đúng chất liệu:khong biet vải gì nhưng mà dày ok nha lần sau sẽ quay lại mua tiep. shop rẻ mà chất lượng ❤️‍🔥💐,positive
266,"đúng với mô tả:ok chất liệu:cotton màu sắc:đen tất rẻ-đẹp phù hợp với giá tiền, giao hàng nhanh, shipper nhiệt tình, chúc shop bán được nhiều hàng, tất cổ cao đi ấm vào mùa đông",positive
267,"đúng với mô tả:đúng màu sắc:trắng chất liệu:cotton tất vớ dệt kim chất liệu cotton, dày dặn, mềm, không dão, không xù lông, đi lên cực chất đặc biệt thông thoáng, không bí, không tạo mùi hôi, đá rất êm chân. anh em chơi thể thao và đi sneaker cực kỳ yêu thích. - thiết kế tất tinh tế cực kỳ đáng yêu, trẻ trung, năng động và đặc biệt rất thời trang -chun tất với công nghệ dệt kim tự động đảm bảo không bị nhão sau một thời gian sử dụng -chất liệu vải mềm, tất mỏng nhẹ thoáng, co giãn 4 chiều -đặc biệt sản phẩm tất rất dễ phối đồ cho các bạn nữ -tất 4 mùa đều đi được mang lại cảm giác thoải mái",positive
268,"đúng với mô tả:dung chất liệu:mềm, đẹp màu sắc:khá ok shop giao hàng nhanh. m thấy chất lượng hàng khá là ok. giá cả thì so với bên ngoài m thấy khá rẻ. nên mua nhé cả nhà",positive
269,màu sắc:trắng đúng với mô tả:đúng chất liệu:vải hàng rất ok giao nhanh shipper thân thiện chất vải dày dặn nói chung rất ok đóng gói kĩ năng càng,positive
270,"màu trắng đen, chất vải dày chiều dài tất khác dài áp mã có gần 60k/10doi chất lượng quá chời luon nói chung là siiuuuu ưng nhâ",neutral
271,màu sắc:đúng với mô tả đúng với mô tả:hàng đẹp nha chất liệu:dệt kim hàng đẹp lắm nhà mọi người nên mua thử tất đơ cảm giác rất mềm nha,positive
272,"chất liệu:vải màu sắc:đen , trắng đúng với mô tả:ok tất phù hợp với giá xiền , nam nữ đều đeo được , giá ok , mn nên mua nha.",positive
273,màu sắc:ok chất liệu:ok đúng với mô tả:ok hàng ok đẹp đúng đủ chất cũng đúng so với giá tiền cũng hợp lý nên mua gia nhanh,positive
274,màu sắc:trắng chất liệu:cotton mềm co giản đúng với mô tả:đúng như mô tả lần đầu mua hàng bên shop giá rẻ hàng lại chất lượng thế này qá tuyệt vời sẻ ủng hộ shop dài dài nè,positive
275,"chất liệu:vải màu sắc:trắng đúng với mô tả:đúng tất rất đẹp và ngon, tất mỏng mang vào dễ chịu thoải mái chân, tất mới có mùi thơm nữa, tất rộng rãi thoải mái",positive
276,"mua được giá rẻ ,áp xu và mã giảm giá còn có 37k/1 chục , nói chung tất dùng đc k dầy quá cũng k mỏng quá , phù hợp giá tiền . shop giao hàng nhanh , sẽ ủng hộ shop tiếp nếu có nhu cầu",positive
277,"nhỏ, mỏng manh, form xấu lắm, như nón trẻ em v",negative
278,"t đặt màu xám đen mà giao full đen ạ?? đã v còn kh nói gì trước hay xin lỗi t. ý là làm ăn kiểu v mà còn tồn tại được hả. chúc shop flop, không ai mua, buôn may bán lỗ ạ mọi người né né shop này nhé không cẩn thận lại như mình nữa ạ❗",negative
279,mũ như cc ko nên mua,negative
280,mẫu mã ko đúng chất vải nhạt mờ rách,negative
281,đúng với mô tả:rất to so với phần đầu của tôi chất liệu:ok,positive
282,mũ chật quá chật mà th cx đẹp b nào vòng đầu 57-58 thì đừng mua nhé mũ chật khủng khiếp nói,negative
283,hoá ra mũ fake,negative
284,hơi to,negative
285,cũng bth k đẹp lắm,positive
286,nón kh có fom,positive
287,rất đẹp,positive
288,"mũ ổn, giá rẻ. mỗi tội cái hình trước là hình dán :)) giặt thì phải lột ra xong dán lại, mà làm vậy thì cái hình nó k chắc nữa í",positive
289,màu sắc:cung khbiet nma dep wwaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaz,positive
290,1 mũ vừa 1 mũ chật,negative
291,"đúng với mô tả:đúng chất liệu:vải màu sắc:đen phía sau đẹp ok, nhưng phía trước nhìn rất thô và xấu ấy..",negative
292,đúng với mô tả:ko đúng chất liệu:vải màu sắc:đen mũ đẹp mà phần logo bị sai (nền màu đen mà thêu ra màu xanh với đỏ) và hơi rộng so với đầu mình,negative
293,đúng với mô tả:đúng màu sắc:đen chất liệu:không biết nhưng đẹp rộng vl,positive
294,shipper k thân thiện và cần đổi người khác,neutral
295,mũ mỏng,neutral
296,mũ bé,negative
297,đầu tao quá bé,negative
298,chất liệu:.. màu sắc:xanh đúng với mô tả:ok hơi chật,positive
299,chất liệu:vai màu sắc:xanh đúng với mô tả:đúng hàng đẹp cx đc,positive
300,"màu sắc:ok ok chất liệu:ok đúng với mô tả:ok hàng đẹp lắm nha mọi người, hình ảnh không liên quan nhưng hàng đẹp lắm nha mọi người",positive
301,"đúng với mô tả:đúng màu sắc:đen hàng tốt,lần sau sẽ ủng hộ tiếp",positive
302,đúng với mô tả:hơi nhỏ màu sắc:trắng video và hình ảnh chỉ để mang tính chất nhận xu thôi,neutral
303,chất liệu:khá bền đúng với mô tả:y hệt màu sắc:đen sp dày đẹp chất lượng,positive
304,màu sắc đẹp chất lượng tốt phù hợp với giá tiền vẫn có thể mia lại trong tương lai,positive
305,"chất liệu:vair màu sắc:xám đen đẹp đúng vs mô tả nma do mua 2 cái shop đóng gói chung vào 1 cái hộp nên bị nhăn mũ nch là ok đáng mua, shop nên chú ý khâu đóng gói hơn",positive
306,đẹp nha mà cái đầu tui hơi nhỏ nên hơi rộng chứ mũ thì giống y hệt như hình v á,positive
